Year,Experiment,CollectionDate,Geographic.Location,Collector,Species,Accession,Plot,Plant,Treatment,Developmental.Stage,Plant.Height..cm.,Diameter..mm.,Fat.Stem.Diameter..mm.,Skinny.Stem.Diameter..mm.,Panicle.Length..cm.,Tassel.Length..cm.,Tassel.Height..cm.,Ear.Height..cm.,Leaf.Count,Collar.Number,Tiller.No.,FloweringDate,SilkingDate,SelfingDate,BR.Whorls.Emerged,BR.Whorls.in.Soil,Lodging,Notes,X
2023,BMMB,8/17/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,123,22,NA,NA,,NA,100,N/A,,,NA,,,,NA,NA,,,
2023,BMMB,8/17/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,122,18,NA,NA,,NA,59,N/A,,,NA,,,,NA,NA,,,
2023,BMMB,8/17/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,119.5,26,NA,NA,,NA,92,N/A,,,NA,,,,NA,NA,,,
2023,BMMB,8/17/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,115.5,21,NA,NA,,NA,83,N/A,,,NA,,,,NA,NA,,,
2023,BMMB,8/17/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,126,16,NA,NA,,NA,88,N/A,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,220.5,20,NA,NA,,NA,N/A,111,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,199,22,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,3,PT,,229,20,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,4,PT,,230,23,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,5,PT,,229,23,NA,NA,,NA,N/A,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,6,PT,,214,24,NA,NA,,NA,N/A,127.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,1,LB,,236,23,NA,NA,,NA,44.5,124,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,2,LB,,226,26,NA,NA,,NA,37.7,133,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,3,LB,,244.5,20,NA,NA,,NA,36.2,136,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,4,LB,,236.6,18,NA,NA,,NA,39.4,126,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,5,LB,,227.5,25,NA,NA,,NA,45.2,132.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,346,6,LB,,226,22,NA,NA,,NA,42.4,134,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,352,1,DT,,208,22,NA,NA,,NA,N/A,103.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,352,3,DT,,212.5,17,NA,NA,,NA,N/A,109,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,352,4,DT,,208.5,20,NA,NA,,NA,N/A,118,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,352,5,DT,,206,20,NA,NA,,NA,N/A,105,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,354,1,DT,,219,18,NA,NA,,NA,N/A,113,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,354,2,DT,,219,18,NA,NA,,NA,N/A,128.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,354,3,DT,,209,18,NA,NA,,NA,N/A,109,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,354,4,DT,,223,24,NA,NA,,NA,N/A,122.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,354,6,DT,,222,19,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,1,LB,,200.5,24,NA,NA,,NA,41.5,112.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,2,LB,,219.5,21,NA,NA,,NA,37.9,125.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,3,LB,,226,18,NA,NA,,NA,33.5,117.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,4,LB,,226,25,NA,NA,,NA,40,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,5,LB,,230,21,NA,NA,,NA,38,133.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,355,6,LB,,230,21,NA,NA,,NA,35.3,121.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,1,PT,,185,20,NA,NA,,NA,N/A,120.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,224,23,NA,NA,,NA,N/A,123.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,182,17,NA,NA,,NA,N/A,122.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,211,24,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,198.5,27,NA,NA,,NA,N/A,114,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,214,16,NA,NA,,NA,N/A,126,,,NA,,,,NA,NA,,,
2023,BMMB,8/23/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,221,22,NA,NA,,NA,N/A,111,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,199.5,22,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,345,3,PT,,228,22,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,345,4,PT,,230,22,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,345,5,PT,,229,22,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,345,6,PT,,216,25,NA,NA,,NA,N/A,128,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,1,LB,,236.2,23,NA,NA,,NA,42.8,124,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,2,LB,,227,30,NA,NA,,NA,38,134,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,3,LB,,244.6,20,NA,NA,,NA,37.7,136.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,4,LB,,237.5,19,NA,NA,,NA,37.9,126.2,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,5,LB,,227,26,NA,NA,,NA,45,133.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,346,6,LB,,226,22,NA,NA,,NA,43,134,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,352,1,DT,,209,23,NA,NA,,NA,N/A,103.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,352,3,DT,,212.5,17,NA,NA,,NA,N/A,109,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,352,4,DT,,209,20,NA,NA,,NA,N/A,118.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,352,5,DT,,207,20,NA,NA,,NA,N/A,106.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,354,1,DT,,209,17,NA,NA,,NA,N/A,109.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,354,2,DT,,221,18,NA,NA,,NA,N/A,131.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,354,3,DT,,211.5,20,NA,NA,,NA,N/A,110.8,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,354,4,DT,,225,24,NA,NA,,NA,N/A,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,354,6,DT,,223,19,NA,NA,,NA,N/A,120.8,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,1,LB,,202,22,NA,NA,,NA,41.5,115,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,2,LB,,221.5,21,NA,NA,,NA,36.9,127.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,3,LB,,226.5,17,NA,NA,,NA,32.5,119.4,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,4,LB,,228.5,27,NA,NA,,NA,38.7,121.6,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,5,LB,,231,21,NA,NA,,NA,39.7,134.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,355,6,LB,,231,22,NA,NA,,NA,35.3,123.1,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,1,PT,,186,22,NA,NA,,NA,N/A,121,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,223,24,NA,NA,,NA,N/A,123.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,181,17,NA,NA,,NA,N/A,122.5,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,211.5,25,NA,NA,,NA,N/A,119.2,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,202.5,18,NA,NA,,NA,N/A,115.4,,,NA,,,,NA,NA,,,
2023,BMMB,8/31/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,213,16,NA,NA,,NA,N/A,126.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,221.5,20,NA,NA,,NA,N/A,111,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,199.5,24,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,3,PT,,229.2,20,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,4,PT,,230,25,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,5,PT,,229,22,NA,NA,,NA,N/A,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,345,6,PT,,216.5,19,NA,NA,,NA,N/A,128,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,1,LB,,236,23,NA,NA,,NA,46.3,124,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,2,LB,,226.5,25,NA,NA,,NA,38.9,133.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,3,LB,,244.7,20,NA,NA,,NA,36.5,136.4,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,4,LB,,237,19,NA,NA,,NA,39.3,126.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,5,LB,,227.2,25,NA,NA,,NA,45.8,132.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,346,6,LB,,226.5,23,NA,NA,,NA,43.2,133.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,352,1,DT,,209.5,23,NA,NA,,NA,N/A,105,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,352,3,DT,,213,17,NA,NA,,NA,N/A,112,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,352,4,DT,,209,20,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,352,5,DT,,207,20,NA,NA,,NA,N/A,106,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,354,1,DT,,220,17,NA,NA,,NA,N/A,112.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,354,2,DT,,220.5,18,NA,NA,,NA,N/A,129.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,354,3,DT,,209,19,NA,NA,,NA,N/A,109.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,354,4,DT,,225,24,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,354,6,DT,,222,19,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,1,LB,,199.1,25,NA,NA,,NA,41.7,112.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,2,LB,,219,20,NA,NA,,NA,38.6,126.3,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,3,LB,,225.5,17,NA,NA,,NA,32.9,118.1,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,4,LB,,226,23,NA,NA,,NA,40,120,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,5,LB,,230,20,NA,NA,,NA,37.8,135,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,355,6,LB,,232,23,NA,NA,,NA,34.1,122.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,1,PT,,180.5,23,NA,NA,,NA,N/A,120.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,223,23,NA,NA,,NA,N/A,124.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,181,17,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,211.5,25,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,199,21,NA,NA,,NA,N/A,115.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/7/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,214,16,NA,NA,,NA,N/A,127,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,207,19,NA,NA,,NA,N/A,110.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,200,23,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,3,PT,,216.5,22,NA,NA,,NA,N/A,124.1,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,4,PT,,218,25,NA,NA,,NA,N/A,119.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,5,PT,,217,21,NA,NA,,NA,N/A,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,345,6,PT,,215,20,NA,NA,,NA,N/A,128.3,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,1,LB,,236.7,25,NA,NA,,NA,44.8,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,2,LB,,227,25,NA,NA,,NA,38.7,134.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,3,LB,,245.3,20,NA,NA,,NA,36.7,136.6,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,4,LB,,237.2,21,NA,NA,,NA,38.4,127,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,5,LB,,227.5,24,NA,NA,,NA,44.5,133,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,346,6,LB,,226.5,24,NA,NA,,NA,42.5,134,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,352,1,DT,,209,31,NA,NA,,NA,N/A,104,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,352,3,DT,,213,17,NA,NA,,NA,N/A,111.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,352,4,DT,,210,20,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,352,5,DT,,208,20,NA,NA,,NA,N/A,106,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,354,1,DT,,208.5,17,NA,NA,,NA,N/A,113.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,354,2,DT,,219,18,NA,NA,,NA,N/A,129,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,354,3,DT,,208,22,NA,NA,,NA,N/A,109.7,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,354,4,DT,,224,25,NA,NA,,NA,N/A,123.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,354,6,DT,,223,19,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,1,LB,,202,25.5,NA,NA,,NA,41.2,114.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,2,LB,,221,20,NA,NA,,NA,36.2,126,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,3,LB,,226.5,17,NA,NA,,NA,33.2,118.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,4,LB,,227,25,NA,NA,,NA,42.4,119.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,5,LB,,230,22,NA,NA,,NA,38.6,134.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,355,6,LB,,230.5,22,NA,NA,,NA,35.8,122.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,1,PT,,185,23,NA,NA,,NA,N/A,120.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,224,21,NA,NA,,NA,N/A,123.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,181,17,NA,NA,,NA,N/A,122.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,212,25,NA,NA,,NA,N/A,119.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,198,18,NA,NA,,NA,N/A,115,,,NA,,,,NA,NA,,,
2023,BMMB,9/14/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,213,16,NA,NA,,NA,N/A,127,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,221.5,20,NA,NA,,NA,N/A,111,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,199.5,23,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,3,PT,,229.2,20,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,4,PT,,230,24,NA,NA,,NA,N/A,120,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,5,PT,,229,21,NA,NA,,NA,N/A,124.3,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,345,6,PT,,216.5,21,NA,NA,,NA,N/A,128.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,1,LB,,236,23,NA,NA,,NA,45.4,124.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,2,LB,,226.5,24,NA,NA,,NA,35,134,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,3,LB,,244,20,NA,NA,,NA,35.3,136.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,4,LB,,237,21,NA,NA,,NA,36,127,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,5,LB,,227,26,NA,NA,,NA,43.2,132,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,346,6,LB,,227,26,NA,NA,,NA,39.8,134.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,352,1,DT,,209,23,NA,NA,,NA,N/A,87,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,352,3,DT,,213,17,NA,NA,,NA,N/A,115,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,352,4,DT,,209.7,20,NA,NA,,NA,N/A,119,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,352,5,DT,,207,19,NA,NA,,NA,N/A,105.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,354,1,DT,,209,16,NA,NA,,NA,N/A,113.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,354,2,DT,,218.5,19,NA,NA,,NA,N/A,129.3,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,354,3,DT,,209.5,21,NA,NA,,NA,N/A,110.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,354,4,DT,,223,22,NA,NA,,NA,N/A,123.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,354,6,DT,,222,19,NA,NA,,NA,N/A,118.6,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,1,LB,,201.5,25,NA,NA,,NA,42,113,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,2,LB,,221,20,NA,NA,,NA,37,127.4,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,3,LB,,226,17,NA,NA,,NA,32.4,118,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,4,LB,,226.5,25,NA,NA,,NA,39.5,119.8,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,5,LB,,230,20,NA,NA,,NA,38.7,134.5,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,355,6,LB,,231.2,21,NA,NA,,NA,35.3,122.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,1,PT,,182,24,NA,NA,,NA,N/A,120,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,2,PT,,224,21,NA,NA,,NA,N/A,124,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,3,PT,,167,17,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,4,PT,,213,24,NA,NA,,NA,N/A,120.6,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,5,PT,,198.5,18,NA,NA,,NA,N/A,115.2,,,NA,,,,NA,NA,,,
2023,BMMB,9/21/23,"Newark, DE",Irene,Maize,B73,356,6,PT,,214,17,NA,NA,,NA,N/A,127,,,NA,,,,NA,NA,,,
2023,BMMB,9/28/23,"Newark, DE",Irene,Maize,B73,345,1,PT,,221.5,19,NA,NA,,NA,N/A,111,,,NA,,,,NA,NA,,,
2023,BMMB,9/28/23,"Newark, DE",Irene,Maize,B73,345,2,PT,,199.5,22,NA,NA,,NA,N/A,122,,,NA,,,,NA,NA,,,
