Experiment,Year,Date,Geographic.Location,Accession,Species,Plot.ID,Plant.Number,Plant.Age,Test.Type,Load.Cell.Height..m.,Operator,Raw.Data.Label,Raw.Slope.IMU..N.m...Calculated.from.Load.and.Unload.,Flexural.Rigidity..EI....IMU,PusherName,Additional.Notes,Publication.s.,TimeOfTesting
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,3,93 dap,NA,0.54,irene_amos,587-3_08_21_2024_09_41.xls,664.7159,34.8896082,Izzy,,NA,9:41
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,3,98 dap,NA,0.54,Irene_Amos,587-3_08_26_2024_09_35.xls,613.7944,32.2168405,Izzy,,NA,9:35
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,3,107 dap,NA,0.54,irene,587-3_09_04_2024_09_31.xls,634.5793,33.3077983,Izzy,,NA,9:31
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,3,112 dap,NA,0.54,irene,587-3_09_09_2024_09_33.xls,639.8739,33.5857013,Izzy,,NA,9:33
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,4,56 dap,,0.54,Irene/Amos,587-4_07_15_2024_06_09.xls,186.63304,9.795995,,,NA,9:09 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,4,64 dap,NA,0.54,irene_amos,587-4_07_22_2024_06_15.xls,376.06874,19.739096,,,NA,9:15
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,4,70 dap,NA,0.54,Amos & Kishan,587-4_07_29_2024_09_34.xls,464.1486,24.3622317,,,NA,9:34
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,4,88 dap,NA,0.54,irene_amos,587-4_08_16_2024_09_36.xls,515.4614,27.055538,,,NA,9:36
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,4,93 dap,NA,0.54,irene_amos,587-4_08_21_2024_09_40.xls,536.9498,28.1834211,Izzy,,NA,9:40
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,4,98 dap,NA,0.54,Irene_Amos,587-4_08_26_2024_09_34.xls,519.5095,27.2680146,Izzy,,NA,9:34
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,4,107 dap,NA,0.54,irene,587-4_09_04_2024_09_29.xls,505.4278,26.5288944,Izzy,,NA,9:29
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,4,112 dap,NA,0.54,irene,587-4_09_09_2024_09_32.xls,488.6591,25.6487388,Izzy,,NA,9:32
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,5,56 dap,,0.54,Irene/Amos,587-5_07_15_2024_06_08.xls,128.66831,6.75354226,,,NA,9:08 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,5,64 dap,NA,0.54,irene_amos,587-5_07_22_2024_06_14.xls,242.57451,12.7322509,,,NA,9:14
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,5,70 dap,NA,0.54,Amos & Kishan,587-5_07_29_2024_09_33.xls,268.3831,14.0868922,,,NA,9:33
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,5,88 dap,NA,0.54,irene_amos,587-5_08_16_2024_09_36.xls,371.4292,19.4955758,,,NA,9:36
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,5,93 dap,NA,0.54,irene_amos,587-5_08_21_2024_09_39.xls,375.44365,19.7062863,Izzy,,NA,9:39
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,5,98 dap,NA,0.54,Irene_Amos,587-5_08_26_2024_09_33.xls,380.13811,19.9526891,Izzy,,NA,9:33
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,5,107 dap,NA,0.54,irene,587-5_09_04_2024_09_28.xls,375.5779,19.7133328,Izzy,,NA,9:28
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,5,112 dap,NA,0.54,irene,587-5_09_09_2024_09_32.xls,381.44612,20.0213439,Izzy,,NA,9:32
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,587,6,56 dap,,0.54,Irene/Amos,587-6_07_15_2024_06_07.xls,193.48434,10.155606,,,NA,9:07 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,587,6,64 dap,NA,0.54,irene_amos,587-6_07_22_2024_06_12.xls,468.6969,24.6009629,,,NA,9:12
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,587,6,70 dap,NA,0.54,Amos & Kishan,587-6_07_29_2024_09_32.xls,446.76512,23.4498076,,,NA,9:32
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,587,6,88 dap,NA,0.54,irene_amos,587-6_08_16_2024_09_35.xls,621.8969,32.6421245,,,NA,9:35
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,587,6,93 dap,NA,0.54,irene_amos,587-6_08_21_2024_09_39.xls,589.3244,30.9324591,Izzy,,NA,9:39
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,587,6,98 dap,NA,0.54,Irene_Amos,587-6_08_26_2024_09_33.xls,598.5638,31.4174167,Izzy,,NA,9:33
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,587,6,107 dap,NA,0.54,irene,587-6_09_04_2024_09_27.xls,603.1385,31.6575336,Izzy,,NA,9:27
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,587,6,112 dap,NA,0.54,irene,587-6_09_09_2024_09_31.xls,610.8129,32.0603475,Izzy,,NA,9:31
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,1,56 dap,,0.54,Irene/Amos,588-1_07_15_2024_06_06.xls,164.04279,8.61027796,,,NA,9:06 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,1,64 dap,NA,0.54,irene_amos,588-1_07_22_2024_06_10.xls,320.95373,16.8462194,,,NA,9:10
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,1,70 dap,NA,0.54,Amos & Kishan,588-1_07_29_2024_09_32.xls,401.2355,21.0600489,,,NA,9:32
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,1,88 dap,NA,0.54,irene_amos,588-1_08_16_2024_09_54.xls,512.0593,26.8769685,,,NA,9:54
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,1,93 dap,NA,0.54,irene_amos,588-1_08_21_2024_09_38.xls,542.4004,28.4695122,Izzy,,NA,9:38
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,1,98 dap,NA,0.54,Irene_Amos,588-1_08_26_2024_09_29.xls,608.4295,31.9352476,Izzy,,NA,9:29
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,1,107 dap,NA,0.54,irene,588-1_09_04_2024_09_26.xls,567.7716,29.8011957,Izzy,,NA,9:26
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,1,112 dap,NA,0.54,irene,588-1_09_09_2024_09_29.xls,528.327,27.7308276,Izzy,,NA,9:29
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,2,56 dap,,0.54,Irene/Amos,588-2_07_15_2024_06_05.xls,105.2317,5.52340147,,,NA,9:05 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,2,64 dap,NA,0.54,irene_amos,588-2_07_22_2024_06_09.xls,188.5557,9.89691158,,,NA,9:09
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,2,70 dap,NA,0.54,Amos & Kishan,588-2_07_29_2024_09_31.xls,230.3661,12.0914559,,,NA,9:31
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,2,88 dap,NA,0.54,irene_amos,588-2_08_16_2024_09_33.xls,316.08063,16.5904401,,,NA,9:33
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,2,93 dap,NA,0.54,irene_amos,588-2_08_21_2024_09_36.xls,344.8569,18.100849,Izzy,,NA,9:36
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,2,98 dap,NA,0.54,Irene_Amos,588-2_08_26_2024_09_29.xls,360.0303,18.8972704,Izzy,,NA,9:29
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,2,107 dap,NA,0.54,irene,588-2_09_04_2024_09_25.xls,371.679,19.5086874,Izzy,,NA,9:25
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,2,112 dap,NA,0.54,irene,588-2_09_09_2024_09_28.xls,365.3975,19.178984,Izzy,,NA,9:28
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,3,56 dap,,0.54,Irene/Amos,588-3_07_15_2024_06_04.xls,177.64114,9.32402816,,,NA,9:04 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,3,64 dap,NA,0.54,irene_amos,588-3_07_22_2024_06_08.xls,324.4463,17.0295374,,,NA,9:08
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,3,70 dap,NA,0.54,Amos & Kishan,588-3_07_29_2024_09_30.xls,434.5821,22.8103453,,,NA,9:30
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,3,88 dap,NA,0.54,irene_amos,588-3_08_16_2024_09_32.xls,467.9083,24.5595709,,,NA,9:32
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,3,93 dap,NA,0.54,irene_amos,588-3_08_21_2024_09_36.xls,579.1026,30.3959373,Izzy,,NA,9:36
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,3,98 dap,NA,0.54,Irene_Amos,588-3_08_26_2024_09_30.xls,642.0935,33.7022036,Izzy,,NA,9:30
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,3,107 dap,NA,0.54,irene,588-3_09_04_2024_09_24.xls,625.0075,32.8053937,Izzy,,NA,9:24
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,3,112 dap,NA,0.54,irene,588-3_09_09_2024_09_27.xls,623.3354,32.7176285,Izzy,,NA,9:27
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,4,56 dap,,0.54,Irene/Amos,588-4_07_15_2024_06_03.xls,191.14943,10.0330513,,,NA,9:03 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,4,64 dap,NA,0.54,irene_amos,588-4_07_22_2024_06_05.xls,294.2338,15.4437437,,,NA,9:05
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,4,70 dap,NA,0.54,Amos & Kishan,588-4_07_29_2024_09_29.xls,501.8162,26.3393287,,,NA,9:29
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,4,88 dap,NA,0.54,irene_amos,588-4_08_16_2024_09_31.xls,600.0399,31.4948943,,,NA,9:31
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,4,93 dap,NA,0.54,irene_amos,588-4_08_21_2024_09_35.xls,615.1716,32.2891269,Izzy,,NA,9:35
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,4,98 dap,NA,0.54,Irene_Amos,588-4_08_26_2024_09_31.xls,627.9778,32.9612988,Izzy,,NA,9:31
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,4,107 dap,NA,0.54,irene,588-4_09_04_2024_09_24.xls,636.9167,33.4304837,Izzy,,NA,9:24
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,4,112 dap,NA,0.54,irene,588-4_09_09_2024_09_24.xls,612.7663,32.1628776,Izzy,,NA,9:24
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,5,56 dap,,0.54,Irene/Amos,588-5_07_15_2024_06_02.xls,140.13803,7.35556492,,,NA,9:02 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,5,64 dap,NA,0.54,irene_amos,588-5_07_22_2024_06_04.xls,294.2712,15.4457067,,,NA,9:04
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,5,70 dap,NA,0.54,Amos & Kishan,588-5_07_29_2024_09_29.xls,389.4953,20.4438293,,,NA,9:29
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,5,88 dap,NA,0.54,irene_amos,588-5_08_16_2024_09_31.xls,481.3195,25.2634979,,,NA,9:31
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,5,93 dap,NA,0.54,irene_amos,588-5_08_21_2024_09_34.xls,479.4153,25.1635503,Izzy,,NA,9:34
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,5,98 dap,NA,0.54,Irene_Amos,588-5_08_26_2024_09_28.xls,562.0757,29.5022293,Izzy,,NA,9:28
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,5,107 dap,NA,0.54,irene,588-5_09_04_2024_09_23.xls,548.5463,28.7920982,Izzy,,NA,9:23
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,5,112 dap,NA,0.54,irene,588-5_09_09_2024_09_24.xls,527.7403,27.7000329,Izzy,,NA,9:24
BMMB,2024,7/15/24,"Newark, DE",B73,Maize,588,6,56 dap,,0.54,Irene/Amos,588-6_07_15_2024_06_00.xls,110.14285,5.78117791,,,NA,9:00 AM
BMMB,2024,7/22/24,"Newark, DE",B73,Maize,588,6,64 dap,NA,0.54,irene_amos,588-6_07_22_2024_06_01.xls,226.61467,11.8945508,,,NA,9:01
BMMB,2024,7/29/24,"Newark, DE",B73,Maize,588,6,70 dap,NA,0.54,Amos & Kishan,588-6_07_29_2024_09_28.xls,303.48942,15.9295527,,,NA,9:28
BMMB,2024,8/16/24,"Newark, DE",B73,Maize,588,6,88 dap,NA,0.54,irene_amos,588-6_08_16_2024_09_30.xls,380.5238,19.9729332,,,NA,9:30
BMMB,2024,8/21/24,"Newark, DE",B73,Maize,588,6,93 dap,NA,0.54,irene_amos,588-6_08_21_2024_09_33.xls,371.0234,19.4742762,Izzy,,NA,9:33
BMMB,2024,8/26/24,"Newark, DE",B73,Maize,588,6,98 dap,NA,0.54,Irene_Amos,588-6_08_26_2024_09_27.xls,421.1229,22.1038988,Izzy,,NA,9:27
BMMB,2024,9/4/24,"Newark, DE",B73,Maize,588,6,107 dap,NA,0.54,irene,588-6_09_04_2024_09_23.xls,432.8186,22.7177827,Izzy,,NA,9:23
BMMB,2024,9/9/24,"Newark, DE",B73,Maize,588,6,112 dap,NA,0.54,irene,588-6_09_09_2024_09_23.xls,386.1355,20.2674801,Izzy,,NA,9:23
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,1,56 dap,,0.54,Austin & Lee,591-1_07_15_2024_09_28.xls,332.19883,17.4364522,,,NA,9:28 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,1,64 dap,NA,0.54,irene_amos,591-1_07_22_2024_07_07.xls,292.54381,15.3550395,,,NA,10:07
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,1,70 dap,NA,0.54,Amos & Kishan,591-1_07_29_2024_09_27.xls,294.63907,15.4650155,,,NA,9:27
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,1,88 dap,NA,0.54,irene_amos,591-1_08_16_2024_09_29.xls,345.23593,18.1207435,,,NA,9:29
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,1,93 dap,NA,0.54,irene_amos,591-1_08_21_2024_09_32.xls,368.6385,19.3490976,Izzy,,NA,9:32
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,1,98 dap,NA,0.54,Irene_Amos,591-1_08_26_2024_09_26.xls,356.5967,18.7170476,Izzy,,NA,9:26
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,1,107 dap,NA,0.54,irene,591-1_09_04_2024_09_21.xls,375.7421,19.7219513,Izzy,,NA,9:21
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,1,112 dap,NA,0.54,irene,591-1_09_09_2024_09_20.xls,363.42872,19.0756467,Izzy,,NA,9:20
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,2,56 dap,,0.54,Austin & Lee,591-2_07_15_2024_09_29.xls,113.0411,5.93330126,,,NA,9:29 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,2,64 dap,NA,0.54,irene_amos,591-2_07_22_2024_07_06.xls,128.51679,6.74558927,,,NA,10:06
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,2,70 dap,NA,0.54,Amos & Kishan,591-2_07_29_2024_09_26.xls,142.62459,7.48607948,,,NA,9:26
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,2,88 dap,NA,0.54,irene_amos,591-2_08_16_2024_09_28.xls,149.69182,7.85702425,,,NA,9:28
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,2,93 dap,NA,0.54,irene_amos,591-2_08_21_2024_09_31.xls,245.36047,12.8784803,Izzy,,NA,9:31
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,2,98 dap,NA,0.54,Irene_Amos,591-2_08_26_2024_09_25.xls,200.21003,10.5086241,Izzy,,NA,9:25
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,2,107 dap,NA,0.54,irene,591-2_09_04_2024_09_20.xls,165.42721,8.6829434,Izzy,,NA,9:20
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,2,112 dap,NA,0.54,irene,591-2_09_09_2024_09_19.xls,159.41385,8.36731416,Izzy,,NA,9:19
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,3,56 dap,,0.54,Austin & Lee,591-3_07_15_2024_09_30.xls,286.8351,15.0554007,,,NA,9:30 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,3,64 dap,NA,0.54,irene_amos,591-3_07_22_2024_07_05.xls,214.9181,11.2806212,,,NA,10:05
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,3,70 dap,NA,0.54,Amos & Kishan,591-3_07_29_2024_09_26.xls,267.04736,14.0167818,,,NA,9:26
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,3,88 dap,NA,0.54,irene_amos,591-3_08_16_2024_09_27.xls,281.35749,14.7678919,,,NA,9:27
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,3,93 dap,NA,0.54,irene_amos,591-3_08_21_2024_09_30.xls,330.84233,17.3652522,Izzy,,NA,9:30
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,3,98 dap,NA,0.54,Irene_Amos,591-3_08_26_2024_09_24.xls,286.2574,15.0250784,Izzy,,NA,9:24
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,3,107 dap,NA,0.54,irene,591-3_09_04_2024_09_20.xls,284.36069,14.9255239,Izzy,,NA,9:20
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,3,112 dap,NA,0.54,irene,591-3_09_09_2024_09_18.xls,301.71808,15.8365786,Izzy,,NA,9:18
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,4,56 dap,,0.54,Austin & Lee,591-4_07_15_2024_09_31.xls,111.41267,5.84782822,,,NA,9:31 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,4,64 dap,NA,0.54,irene_amos,591-4_07_22_2024_07_05.xls,89.31593,4.68801453,,,NA,10:05
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,4,70 dap,NA,0.54,Amos & Kishan,591-4_07_29_2024_09_24.xls,118.67554,6.22904174,,,NA,9:24
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,4,88 dap,NA,0.54,irene_amos,591-4_08_16_2024_09_26.xls,142.58219,7.48385399,,,NA,9:26
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,4,93 dap,NA,0.54,irene_amos,591-4_08_21_2024_09_29.xls,145.10064,7.61604239,Izzy,,NA,9:29
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,4,98 dap,NA,0.54,Irene_Amos,591-4_08_26_2024_09_23.xls,144.08488,7.56272718,Izzy,,NA,9:23
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,4,107 dap,NA,0.54,irene,591-4_09_04_2024_09_19.xls,159.96662,8.39632795,Izzy,,NA,9:19
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,4,112 dap,NA,0.54,irene,591-4_09_09_2024_09_18.xls,143.75553,7.54544026,Izzy,,NA,9:18
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,5,56 dap,,0.54,Austin & Lee,591-5_07_15_2024_09_32.xls,203.4526,10.6788201,,,NA,9:32 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,5,64 dap,NA,0.54,irene_amos,591-5_07_22_2024_07_03.xls,200.22705,10.5095174,,,NA,10:03
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,5,70 dap,NA,0.54,Amos & Kishan,591-5_07_29_2024_09_23.xls,233.5217,12.257087,,,NA,9:23
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,5,88 dap,NA,0.54,irene_amos,591-5_08_16_2024_09_26.xls,289.26431,15.1829051,,,NA,9:26
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,5,93 dap,NA,0.54,irene_amos,591-5_08_21_2024_09_28.xls,276.48926,14.5123683,Izzy,,NA,9:28
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,5,98 dap,NA,0.54,Irene_Amos,591-5_08_26_2024_09_22.xls,250.89222,13.1688308,Izzy,,NA,9:22
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,5,107 dap,NA,0.54,irene,591-5_09_04_2024_09_19.xls,283.43833,14.8771111,Izzy,,NA,9:19
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,5,112 dap,NA,0.54,irene,591-5_09_09_2024_09_17.xls,339.15399,17.8015146,Izzy,,NA,9:17
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,591,6,56 dap,,0.54,Austin & Lee,591-6_07_15_2024_09_32.xls,249.19091,13.0795325,,,NA,9:32 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,591,6,64 dap,NA,0.54,irene_amos,591-6_07_22_2024_07_03.xls,193.74569,10.1693238,,,NA,10:03
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,591,6,70 dap,NA,0.54,Amos & Kishan,591-6_07_29_2024_09_22.xls,200.26135,10.5113177,,,NA,9:22
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,591,6,88 dap,NA,0.54,irene_amos,591-6_08_16_2024_09_25.xls,273.73663,14.3678882,,,NA,9:25
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,591,6,93 dap,NA,0.54,irene_amos,591-6_08_21_2024_09_27.xls,279.5701,14.6740754,Izzy,,NA,9:27
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,591,6,98 dap,NA,0.54,Irene_Amos,591-6_08_26_2024_09_21.xls,371.11663,19.4791697,Izzy,,NA,9:21
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,591,6,107 dap,NA,0.54,irene,591-6_09_04_2024_09_18.xls,367.3747,19.2827633,Izzy,,NA,9:18
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,591,6,112 dap,NA,0.54,irene,591-6_09_09_2024_09_17.xls,296.7714,15.5769372,Izzy,,NA,9:17
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,592,1,56 dap,,0.54,Austin & Lee,592-1_07_15_2024_09_21.xls,117.6706,6.17629445,,,NA,9:21 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,592,1,64 dap,NA,0.54,irene_amos,592-1_07_22_2024_07_02.xls,142.22519,7.46511577,,,NA,10:02
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,592,1,70 dap,NA,0.54,Amos & Kishan,592-1_07_29_2024_09_21.xls,198.51342,10.4195724,,,NA,9:21
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,592,1,88 dap,NA,0.54,irene_amos,592-1_08_16_2024_09_24.xls,222.77851,11.6931984,,,NA,9:24
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,592,1,93 dap,NA,0.54,irene_amos,592-1_08_21_2024_09_26.xls,225.29144,11.8250971,Izzy,,NA,9:26
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,592,1,98 dap,NA,0.54,Irene_Amos,592-1_08_26_2024_09_21.xls,243.26312,12.7683946,Izzy,,NA,9:21
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,592,1,107 dap,NA,0.54,irene,592-1_09_04_2024_09_16.xls,292.87349,15.3723437,Izzy,,NA,9:16
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,592,1,112 dap,NA,0.54,irene,592-1_09_09_2024_09_15.xls,258.68322,13.5777649,Izzy,,NA,9:15
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,592,2,56 dap,,0.54,Austin & Lee,592-2_07_15_2024_09_23.xls,144.05499,7.56115832,,,NA,9:23 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,592,2,64 dap,NA,0.54,irene_amos,592-2_07_22_2024_07_01.xls,181.3084,9.5165153,,,NA,10:01
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,592,2,70 dap,NA,0.54,Amos & Kishan,592-2_07_29_2024_09_20.xls,235.34224,12.3526435,,,NA,9:20
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,592,2,88 dap,NA,0.54,irene_amos,592-2_08_16_2024_09_22.xls,269.54293,14.1477693,,,NA,9:22
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,592,2,93 dap,NA,0.54,irene_amos,592-2_08_21_2024_09_25.xls,300.51555,15.7734602,Izzy,,NA,9:25
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,592,2,98 dap,NA,0.54,Irene_Amos,592-2_08_26_2024_09_20.xls,281.2261,14.7609955,Izzy,,NA,9:20
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,592,2,107 dap,NA,0.54,irene,592-2_09_04_2024_09_15.xls,300.82753,15.7898354,Izzy,,NA,9:15
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,592,2,112 dap,NA,0.54,irene,592-2_09_09_2024_09_14.xls,308.86699,16.2118106,Izzy,,NA,9:14
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,592,3,56 dap,,0.54,Austin & Lee,592-3_07_15_2024_09_24.xls,94.64502,4.96772781,,,NA,9:24 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,592,3,64 dap,NA,0.54,irene_amos,592-3_07_22_2024_07_01.xls,142.56645,7.48302783,,,NA,10:01
BMMB,2024,7/29/24,"Newark, DE",Mo17,Maize,592,3,70 dap,NA,0.54,Amos & Kishan,592-3_07_29_2024_09_20.xls,163.75443,8.59514252,,,NA,9:20
BMMB,2024,8/16/24,"Newark, DE",Mo17,Maize,592,3,88 dap,NA,0.54,irene_amos,592-3_08_16_2024_09_21.xls,222.06399,11.6556947,,,NA,9:21
BMMB,2024,8/21/24,"Newark, DE",Mo17,Maize,592,3,93 dap,NA,0.54,irene_amos,592-3_08_21_2024_09_24.xls,247.28331,12.9794064,Izzy,,NA,9:24
BMMB,2024,8/26/24,"Newark, DE",Mo17,Maize,592,3,98 dap,NA,0.54,Irene_Amos,592-3_08_26_2024_09_19.xls,239.3662,12.5638531,Izzy,,NA,9:19
BMMB,2024,9/4/24,"Newark, DE",Mo17,Maize,592,3,107 dap,NA,0.54,irene,592-3_09_04_2024_09_14.xls,243.29747,12.7701976,Izzy,,NA,9:14
BMMB,2024,9/9/24,"Newark, DE",Mo17,Maize,592,3,112 dap,NA,0.54,irene,592-3_09_09_2024_09_13.xls,326.59014,17.1420633,Izzy,,NA,9:13
BMMB,2024,7/15/24,"Newark, DE",Mo17,Maize,592,4,56 dap,,0.54,Austin & Lee,592-4_07_15_2024_09_25.xls,102.80314,5.39593121,,,NA,9:25 AM
BMMB,2024,7/22/24,"Newark, DE",Mo17,Maize,592,4,64 dap,NA,0.54,irene_amos,592-4_07_22_2024_06_58.xls,122.48852,6.42917744,,,NA,9:58
